sys_id,n_ie,n_pages,n_lines,n_chars
990053786000205171,1,4,38,2408
990053786010205171,1,2,69,4504
990053786020205171,1,2,59,1654
990053786030205171,1,2,59,4796
990053786040205171,1,2,46,551
990053786060205171,1,2,198,2344
990053786070205171,1,2,208,12018
990053786080205171,1,2,165,4786
990053786090205171,1,2,161,5139
990053786100205171,1,2,57,2419
990053786110205171,1,2,41,1442
990053786120205171,1,4,161,940
990053786130205171,1,4,116,1732
990053786140205171,1,16,490,6085
990053786150205171,1,10,395,4812
990053786160205171,1,2,50,1634
990053786190205171,1,2,16,314
990053786200205171,1,2,36,1154
990053786210205171,1,2,30,909
990053786220205171,1,2,23,602
990053786230205171,1,2,29,119
990053786240205171,1,4,97,3491
990053786260205171,1,2,16,235
990053786270205171,1,2,19,518
990053786280205171,1,3,56,482
990053786290205171,1,2,23,446
990053786300205171,1,8,259,6328
990053786310205171,1,2,31,661
990053786320205171,1,6,79,840
990053786330205171,1,2,22,208
990053786340205171,1,2,16,296
990053786350205171,1,2,18,396
990053786360205171,1,2,22,188
990053786370205171,1,2,30,389
990053786380205171,1,4,53,866
990053786390205171,1,2,22,498
990053786400205171,1,2,20,194
990053786410205171,1,2,19,285
990053786420205171,1,2,18,329
990053786430205171,1,2,23,150
990053786440205171,1,2,19,107
990053786450205171,1,2,24,201
990053786460205171,1,2,23,472
990053786470205171,1,2,20,270
990053786480205171,1,2,14,184
990053786490205171,1,2,18,238
990053786500205171,1,2,18,288
990053786510205171,1,2,19,142
990053786520205171,1,2,14,52
990053786530205171,1,2,18,151
990053786540205171,1,2,14,137
990053786550205171,1,2,18,308
990053786560205171,1,2,24,372
990053786570205171,1,2,39,312
990053786580205171,1,2,38,99
990053786590205171,1,2,18,183
990053786600205171,1,2,28,300
990053786620205171,1,2,29,194
990053786630205171,1,2,28,257
990053786640205171,1,2,26,304
990053786650205171,1,2,30,413
990053786670205171,1,2,28,591
990053786680205171,1,2,25,597
990053786690205171,1,2,19,156
990053786700205171,1,2,516,8983
990053786990205171,1,3,105,4542
990053787010205171,1,3,118,5959
990053787020205171,1,3,321,4975
990053787200205171,1,3,170,4237
990053787240205171,1,8,176,5872
990053787250205171,1,4,114,3248
990053787270205171,1,3,153,3259
990053787310205171,1,2,122,1997
990053787320205171,1,2,84,1518
990053787330205171,1,2,31,410
990053787360205171,1,2,54,1575
990053787370205171,1,2,74,394
990053787380205171,1,2,34,373
990053787390205171,1,2,25,297
990053787410205171,1,2,103,210
990053787420205171,1,2,86,168
990053787430205171,1,2,39,601
990053787440205171,1,2,49,624
990053787450205171,1,2,51,246
990053787460205171,1,2,38,258
990053787470205171,1,34,1013,21348
990053787490205171,1,2,62,476
990053787500205171,1,2,43,253
990053787510205171,1,2,20,784
990053787540205171,1,6,74,681
990053787550205171,1,2,32,51
990053787580205171,1,2,29,209
990053787590205171,1,14,142,2615
990053787600205171,1,4,103,262
990053787610205171,1,2,3,7
990053787640205171,1,2,56,1144
990053787650205171,1,2,53,498
990053787660205171,1,2,41,186
990053787680205171,1,2,7,13
990053787700205171,1,2,69,318
990053787720205171,1,2,42,460
990053787730205171,1,2,44,510
990053787740205171,1,2,40,108
990053787750205171,1,2,57,418
990053787760205171,1,2,9,10
990053787770205171,1,2,51,116
990053787780205171,1,2,67,126
990053787790205171,1,2,16,48
990053787800205171,1,2,77,2188
990053787810205171,1,2,78,1986
990053787820205171,1,2,60,892
990053787840205171,1,2,55,2490
990053787850205171,1,2,29,735
990053787860205171,1,2,51,2153
990053787880205171,1,2,62,648
990053787890205171,1,2,83,1837
990053787900205171,1,2,30,524
990053787910205171,1,2,29,1538
990053787920205171,1,2,36,167
990053787930205171,1,2,57,178
990053787940205171,1,2,74,727
990053787960205171,1,2,24,225
990053787970205171,1,2,58,199
990053787980205171,1,2,17,698
990053787990205171,1,2,139,1781
990053788000205171,1,20,554,23712
990053788010205171,1,10,405,18763
990053788020205171,1,12,436,19137
990053788030205171,1,2,63,3064
990053788040205171,1,2,66,2601
990053788050205171,1,16,558,23964
990053788060205171,1,6,217,11287
990053788070205171,1,2,67,4705
990053788080205171,1,6,297,14746
990053788100205171,1,2,18,75
990053788120205171,1,2,63,517
990053788130205171,1,2,55,234
990053788140205171,1,2,50,189
990053788150205171,1,2,15,44
990053788160205171,1,2,26,93
990053788170205171,1,2,59,494
990053788180205171,1,2,44,413
990053788190205171,1,2,27,245
990053788210205171,1,2,45,111
990053788220205171,1,2,62,572
990053788230205171,1,2,62,205
990053788240205171,1,2,65,99
990053788250205171,1,2,7,25
990053788260205171,1,2,7,25
990053788270205171,1,2,33,138
990053788280205171,1,2,31,57
990053788290205171,1,2,74,493
990053788300205171,1,2,38,185
990053788310205171,1,2,36,91
990053788330205171,1,2,71,241
990053788340205171,1,2,30,90
990053788350205171,1,2,40,53
990053788360205171,1,2,13,137
990053788390205171,1,2,50,266
990053788400205171,1,2,32,129
990053788410205171,1,2,60,116
990053788420205171,1,2,25,71
990053788430205171,1,2,37,129
990053788460205171,1,2,50,159
990053788470205171,1,2,41,356
990053788490205171,1,2,60,168
990053788500205171,1,2,35,61
990053788510205171,1,2,29,50
990053788530205171,1,2,62,1614
990053788540205171,1,2,32,59
990053788550205171,1,2,1,14
990053788570205171,1,2,74,311
990053788580205171,1,2,53,482
990053788600205171,1,2,59,582
990053788610205171,1,2,34,677
990053788620205171,1,2,65,1797
990053788630205171,1,2,42,1214
990053788640205171,1,2,50,953
990053788650205171,1,2,22,266
990053788660205171,1,2,34,259
990053788670205171,1,2,31,271
990053788680205171,1,2,28,339
990053788690205171,1,2,36,1548
990053788700205171,1,30,507,6280
990053788710205171,1,2,17,121
990053788720205171,1,2,39,437
990053788730205171,1,2,14,86
990053788740205171,1,2,23,385
990053788750205171,1,2,23,364
990053788760205171,1,2,17,115
990053788770205171,1,2,29,86
990053788780205171,1,4,54,506
990053788790205171,1,2,20,155
990053788800205171,1,2,35,190
990053788810205171,1,2,37,157
990053788820205171,1,2,14,175
990053788830205171,1,2,37,86
990053788840205171,1,2,46,211
990053788850205171,1,2,32,212
990053788860205171,1,2,24,169
990053788870205171,1,2,46,537
990053788880205171,1,2,43,687
990053788890205171,1,2,57,868
990053788900205171,1,2,26,435
990053788910205171,1,2,17,196
990053788920205171,1,2,34,909
990053788930205171,1,2,67,415
990053788940205171,1,2,42,75
990053788950205171,1,2,17,56
990053788960205171,1,18,78,245
990053788970205171,1,4,106,253
990053788980205171,1,2,21,58
990053788990205171,1,2,34,433
990053789010205171,1,2,17,638
990053789020205171,1,2,28,56
990053789030205171,1,2,11,38
990053789040205171,1,8,36,133
990053789050205171,1,2,38,371
990053789060205171,1,4,77,285
990053789070205171,1,4,66,425
990053789080205171,1,2,72,1833
990053789090205171,1,2,30,2498
990053789100205171,1,2,67,1413
990053789110205171,1,2,78,1489
990053789120205171,1,2,20,80
990053789130205171,1,2,30,414
990053789140205171,1,2,23,411
990053789150205171,1,2,27,573
990053789160205171,1,2,54,452
990053789170205171,1,2,54,1652
990053789180205171,1,2,18,337
990053789190205171,1,2,36,910
990053789200205171,1,2,28,387
990053789210205171,1,2,59,121
990053789220205171,1,2,25,281
990053789230205171,1,2,21,255
990053789240205171,1,2,41,613
990053789250205171,1,2,25,544
990053789260205171,1,2,36,981
990053789270205171,1,2,27,547
990053789280205171,1,2,26,184
990053789290205171,1,2,17,61
990053789300205171,1,2,46,314
990053789310205171,1,2,14,344
990053789330205171,1,2,65,368
990053789340205171,1,2,2,3
990053789350205171,1,2,18,141
990053789360205171,1,2,38,605
990053789370205171,1,2,7,23
990053789380205171,1,2,40,419
990053789390205171,1,2,23,84
990053789400205171,1,2,15,157
990053789410205171,1,2,28,402
990053789420205171,1,2,40,864
990053789430205171,1,2,18,181
990053789440205171,1,2,30,234
990053789450205171,1,2,43,202
990053789460205171,1,2,52,2260
990053789470205171,1,2,24,317
990053789480205171,1,2,16,128
990053789490205171,1,2,15,188
990053789500205171,1,2,36,1252
990053789520205171,1,2,31,430
990053789530205171,1,2,46,376
990053789540205171,1,2,45,338
990053789550205171,1,2,33,388
990053789560205171,1,6,66,658
990053789570205171,1,2,32,623
990053789580205171,1,2,10,61
990053789590205171,1,2,34,164
990053789600205171,1,2,36,442
990053789610205171,1,2,31,235
990053789620205171,1,2,45,454
990053789630205171,1,2,35,233
990053789640205171,1,2,18,190
990053789650205171,1,2,38,475
990053789660205171,1,2,35,589
990053789670205171,1,2,40,557
990053789680205171,1,2,11,329
990053789690205171,1,2,23,373
990053789700205171,1,2,24,303
990053789710205171,1,2,27,396
990053789720205171,1,2,19,184
990053789730205171,1,2,29,321
990053789740205171,1,2,14,142
990053789750205171,1,2,46,527
990053789760205171,1,2,29,191
990053789770205171,1,2,22,384
990053789780205171,1,2,17,182
990053789790205171,1,2,26,261
990053789800205171,1,2,23,561
990053789810205171,1,2,31,481
990053789820205171,1,13,43,139
990053789830205171,1,2,46,130
990053789840205171,1,2,17,195
990053789850205171,1,2,23,61
990053789860205171,1,2,8,43
990053789870205171,1,2,9,11
990053789880205171,1,2,24,197
990053789900205171,1,2,10,148
990053789920205171,1,2,36,203
990053789930205171,1,2,44,155
990053789940205171,1,2,8,37
990053789950205171,1,4,280,6909
990053789960205171,1,2,15,58
990053789970205171,1,8,43,356
990053789980205171,1,2,32,203
990053789990205171,1,4,16,77
990053790000205171,1,2,30,136
990053790030205171,1,4,57,420
990053790040205171,1,2,7,10
990053790050205171,1,2,21,101
990053790070205171,1,2,9,19
990053790080205171,1,2,12,97
990053790090205171,1,2,6,7
990053790100205171,1,2,3,8
990053790110205171,1,10,20,73
990053790120205171,1,3,27,321
990053790130205171,1,6,76,762
990053790140205171,1,12,336,2340
990053790150205171,1,2,35,121
990053790160205171,1,2,48,1994
990053790170205171,1,4,41,186
990053790180205171,1,2,31,649
990053790190205171,1,2,63,1144
990053790200205171,1,2,40,1282
990053790210205171,1,2,128,4602
990053790220205171,1,2,65,3265
990053790230205171,1,2,46,2266
990053790240205171,1,2,51,3144
990053790250205171,1,2,43,2123
990053790260205171,1,2,26,1609
990053790270205171,1,2,87,2975
990053790280205171,1,2,36,439
990053790290205171,1,4,68,744
990053790300205171,1,2,108,4377
990053790310205171,1,4,125,2595
990053790320205171,1,2,64,2416
990053790330205171,1,2,33,914
990053790340205171,1,2,34,908
990053790350205171,1,2,37,481
990053790360205171,1,2,28,725
990053790370205171,1,2,28,771
990053790380205171,1,2,29,546
990053790390205171,1,2,37,543
990053790400205171,1,2,33,895
990053790410205171,1,2,37,814
990053790420205171,1,2,32,690
990053790430205171,1,2,16,136
990053790440205171,1,2,26,511
990053790450205171,1,2,23,129
990053790460205171,1,2,49,142
990053790470205171,1,2,69,250
990053790480205171,1,2,33,177
990053790490205171,1,2,33,567
990053790500205171,1,2,30,343
990053790510205171,1,2,22,310
990053790520205171,1,2,17,179
990053790530205171,1,2,43,1161
990053790540205171,1,2,31,498
990053790550205171,1,2,77,2623
990053790560205171,1,2,35,471
990053790570205171,1,2,18,297
990053790580205171,1,2,29,62
990053790590205171,1,2,34,376
990053790600205171,1,4,44,413
990053790610205171,1,2,39,265
990053790620205171,1,2,48,132
990053790630205171,1,2,40,540
990053790640205171,1,2,16,154
990053790650205171,1,2,7,42
990053790660205171,1,2,7,26
990053790670205171,1,2,32,219
990053790680205171,1,2,4,8
990053790690205171,1,2,15,85
990053790700205171,1,2,25,51
990053790710205171,1,2,16,52
990053790730205171,1,2,23,154
990053790740205171,1,2,15,72
990053790750205171,1,2,16,236
990053790760205171,1,2,32,331
990053790770205171,1,2,16,190
990053790780205171,1,2,43,137
990053790790205171,1,2,13,306
990053790800205171,1,8,71,290
990053790810205171,1,2,30,400
990053790820205171,1,2,17,137
990053790830205171,1,2,40,184
990053790840205171,1,2,43,216
990053790850205171,1,2,30,143
990053790860205171,1,2,24,217
990053790870205171,1,2,24,97
990053790880205171,1,2,24,228
990053790890205171,1,2,26,58
990053790900205171,1,2,47,67
990053790910205171,1,2,47,220
990053790920205171,1,2,52,97
990053790930205171,1,2,45,226
990053790940205171,1,2,27,157
990053790950205171,1,2,61,150
990053790960205171,1,2,23,352
990053790970205171,1,2,16,142
990053790980205171,1,2,27,148
990053790990205171,1,2,6,9
990053791000205171,1,2,28,547
990053791010205171,1,2,38,484
990053791020205171,1,2,10,42
990053791030205171,1,2,24,382
990053791040205171,1,2,36,175
990053791050205171,1,2,43,325
990053791060205171,1,2,40,304
990053791070205171,1,2,39,118
990053791080205171,1,2,23,69
990053791090205171,1,2,24,177
990053791100205171,1,2,19,152
990053791110205171,1,2,33,525
990053791120205171,1,2,20,64
990053791130205171,1,2,31,566
990053791140205171,1,2,45,335
990053791150205171,1,2,41,164
990053791160205171,1,2,32,244
990053791170205171,1,2,28,243
990053791180205171,1,2,15,35
990053791190205171,1,2,32,504
990053791200205171,1,2,24,123
990053791210205171,1,2,34,239
990053791220205171,1,10,70,255
990053791230205171,1,2,36,321
990053791240205171,1,2,57,322
990053791250205171,1,2,65,580
990053791260205171,1,2,63,330
990053791270205171,1,2,24,430
990053791280205171,1,2,32,296
990053791290205171,1,2,15,242
990053791300205171,1,2,35,114
990053791310205171,1,2,35,551
990053791320205171,1,2,40,154
990053791330205171,1,2,33,265
990053791340205171,1,2,19,99
990053791350205171,1,2,10,33
990053791360205171,1,2,14,102
990053791370205171,1,2,36,97
990053791380205171,1,2,28,129
990053791390205171,1,4,88,645
990053791400205171,1,2,9,14
990053791410205171,1,2,4,12
990053791420205171,1,2,15,54
990053791430205171,1,2,47,207
990053791440205171,1,2,17,229
990053791450205171,1,2,76,259
990053791460205171,1,2,31,66
990053791470205171,1,2,23,41
990053791480205171,1,2,29,237
990053791490205171,1,2,11,161
990053791500205171,1,2,35,203
990053791510205171,1,2,39,396
990053791520205171,1,2,33,237
990053791530205171,1,2,9,57
990053791540205171,1,2,45,190
990053791550205171,1,2,37,328
990053791560205171,1,2,35,300
990053791570205171,1,2,19,85
990053791580205171,1,2,41,557
990053791590205171,1,2,69,1742
990053791600205171,1,2,90,3403
990053791610205171,1,2,32,808
990053791620205171,1,2,32,602
990053791630205171,1,2,43,75
990053791640205171,1,2,59,88
990053791650205171,1,2,65,136
990053791660205171,1,6,76,147
990053791670205171,1,2,19,82
990053791680205171,1,2,11,31
990053791690205171,1,2,12,20
990053791710205171,1,2,14,23
990053795670205171,1,2,52,1184
990053795680205171,1,2,46,415
990053795690205171,1,2,21,505
990053795700205171,1,2,33,601
990053795720205171,1,2,51,1179
990053795730205171,1,2,20,486
990053795740205171,1,2,16,304
990053795750205171,1,2,27,514
990053795760205171,1,2,23,379
990053795770205171,1,2,17,415
990053795780205171,1,2,24,75
990053795790205171,1,2,29,320
990053795800205171,1,2,33,208
990053795810205171,1,2,38,529
990053795820205171,1,2,59,1879
990053795830205171,1,4,103,3339
990053795840205171,1,2,62,1893
990053795850205171,1,2,23,313
990053795870205171,1,2,26,371
990053795880205171,1,2,10,94
990053795890205171,1,2,32,819
990053795900205171,1,2,35,729
990053795910205171,1,2,37,731
990053795930205171,1,2,51,1933
990053795940205171,1,2,27,461
990053795950205171,1,2,19,285
990053795970205171,1,2,21,177
990053795980205171,1,2,35,540
990053795990205171,1,2,15,123
990053796000205171,1,2,40,1112
990053796010205171,1,2,32,584
990053796020205171,1,2,26,776
990053796030205171,1,2,5,29
990053796040205171,1,2,10,100
990053796050205171,1,2,7,14
990053796060205171,1,2,10,141
990053796070205171,1,2,6,67
990053796080205171,1,2,39,1626
990053796090205171,1,2,43,2241
990053796100205171,1,2,42,2074
990053796110205171,1,2,35,637
990053796120205171,1,2,10,108
990053796130205171,1,2,38,684
990053796140205171,1,2,43,2146
990053796150205171,1,2,60,1455
990053796160205171,1,2,39,876
990053796170205171,1,2,56,2468
990053796180205171,1,2,22,525
990053796190205171,1,2,18,315
990053796200205171,1,2,93,2968
990053796210205171,1,2,20,320
990053796220205171,1,2,45,1434
990053796230205171,1,2,62,1109
990053796240205171,1,2,41,652
990053796250205171,1,2,58,594
990053796260205171,1,2,33,273
990053796270205171,1,2,39,785
990053796280205171,1,2,9,269
990053796290205171,1,2,63,1675
