rank,tier,tier_reason,canonical_id,shelf_mark,institution_group,collection,ktiv_known,ktiv_ready,ktiv_manifest_url,ktiv_search_url
5934,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_169_307,T-S AS 169.307,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20169.307&searchType=METADATA&ftsMethod=0&searchName=regular"
5935,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_172_190,T-S AS 172.190,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20172.190&searchType=METADATA&ftsMethod=0&searchName=regular"
5936,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_172_191,T-S AS 172.191,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20172.191&searchType=METADATA&ftsMethod=0&searchName=regular"
5937,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_172_192,T-S AS 172.192,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20172.192&searchType=METADATA&ftsMethod=0&searchName=regular"
5938,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_172_193,T-S AS 172.193,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20172.193&searchType=METADATA&ftsMethod=0&searchName=regular"
5939,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_177_201,T-S AS 177.201,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20177.201&searchType=METADATA&ftsMethod=0&searchName=regular"
5940,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_177_84,T-S AS 177.84,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20177.84&searchType=METADATA&ftsMethod=0&searchName=regular"
5941,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_182_118,T-S AS 182.118,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20182.118&searchType=METADATA&ftsMethod=0&searchName=regular"
5942,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_183_299,T-S AS 183.299,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20183.299&searchType=METADATA&ftsMethod=0&searchName=regular"
5943,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_205_75,T-S AS 205.75,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20205.75&searchType=METADATA&ftsMethod=0&searchName=regular"
5944,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_209_227,T-S AS 209.227,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20209.227&searchType=METADATA&ftsMethod=0&searchName=regular"
5945,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_30_29,T-S Ar.30.29,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.30.29&searchType=METADATA&ftsMethod=0&searchName=regular"
5946,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_34_245,T-S Ar.34.245,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.34.245&searchType=METADATA&ftsMethod=0&searchName=regular"
5947,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_34_258,T-S Ar.34.258,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.34.258&searchType=METADATA&ftsMethod=0&searchName=regular"
5948,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_35_194,T-S Ar.35.194,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.35.194&searchType=METADATA&ftsMethod=0&searchName=regular"
5949,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_39_306,T-S Ar.39.306,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.39.306&searchType=METADATA&ftsMethod=0&searchName=regular"
5950,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_F3_75,Cambridge CUL: T-S F3.75,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Cambridge%20CUL%3A%20T-S%20F3.75&searchType=METADATA&ftsMethod=0&searchName=regular"
5951,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_K11_39,T-S K11.39,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20K11.39&searchType=METADATA&ftsMethod=0&searchName=regular"
5952,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_224_82,T-S NS 224.82,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20224.82&searchType=METADATA&ftsMethod=0&searchName=regular"
5953,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_225_37,T-S NS 225.37,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20225.37&searchType=METADATA&ftsMethod=0&searchName=regular"
5954,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_274_17,T-S NS 274.17,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20274.17&searchType=METADATA&ftsMethod=0&searchName=regular"
5955,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_297_64,T-S NS 297.64,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20297.64&searchType=METADATA&ftsMethod=0&searchName=regular"
5956,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_297_85,T-S NS 297.85,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20297.85&searchType=METADATA&ftsMethod=0&searchName=regular"
5957,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_305_67,T-S NS 305.67,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20305.67&searchType=METADATA&ftsMethod=0&searchName=regular"
5958,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_Or_1080_14_6,CUL Or.1080 14.6,Cambridge_CUL,Oriental Manuscripts,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,CUL%20Or.1080%2014.6&searchType=METADATA&ftsMethod=0&searchName=regular"
5959,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_16_8,T-S 16.8,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%2016.8&searchType=METADATA&ftsMethod=0&searchName=regular"
5960,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_146_72,T-S AS 146.72,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20146.72&searchType=METADATA&ftsMethod=0&searchName=regular"
5961,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_152_260,T-S AS 152.260,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20152.260&searchType=METADATA&ftsMethod=0&searchName=regular"
5962,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_152_351,T-S AS 152.351,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20152.351&searchType=METADATA&ftsMethod=0&searchName=regular"
5963,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_152_373,T-S AS 152.373,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20152.373&searchType=METADATA&ftsMethod=0&searchName=regular"
5964,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_152_384,T-S AS 152.384,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20152.384&searchType=METADATA&ftsMethod=0&searchName=regular"
5965,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_153_195,T-S AS 153.195,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20153.195&searchType=METADATA&ftsMethod=0&searchName=regular"
5966,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_159_207,T-S AS 159.207,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20159.207&searchType=METADATA&ftsMethod=0&searchName=regular"
5967,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_183_190,T-S AS 183.190,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20183.190&searchType=METADATA&ftsMethod=0&searchName=regular"
5968,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_183_193,T-S AS 183.193,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20183.193&searchType=METADATA&ftsMethod=0&searchName=regular"
5969,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_183_278,T-S AS 183.278,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20183.278&searchType=METADATA&ftsMethod=0&searchName=regular"
5970,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_184_460,T-S AS 184.460,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20184.460&searchType=METADATA&ftsMethod=0&searchName=regular"
5971,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_AS_209_323,T-S AS 209.323,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20AS%20209.323&searchType=METADATA&ftsMethod=0&searchName=regular"
5972,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_1a_80,Cambridge CUL: T-S Ar.1a.80,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Cambridge%20CUL%3A%20T-S%20Ar.1a.80&searchType=METADATA&ftsMethod=0&searchName=regular"
5973,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_30_244,T-S Ar.30.244,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.30.244&searchType=METADATA&ftsMethod=0&searchName=regular"
5974,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_34_220,T-S Ar.34.220,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.34.220&searchType=METADATA&ftsMethod=0&searchName=regular"
5975,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_35_25,T-S Ar.35.25,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.35.25&searchType=METADATA&ftsMethod=0&searchName=regular"
5976,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_35_345,T-S Ar.35.345,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.35.345&searchType=METADATA&ftsMethod=0&searchName=regular"
5977,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Ar_39_88,T-S Ar.39.88,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20Ar.39.88&searchType=METADATA&ftsMethod=0&searchName=regular"
5978,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_E2_144,Cambridge CUL: T-S E2.144,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Cambridge%20CUL%3A%20T-S%20E2.144&searchType=METADATA&ftsMethod=0&searchName=regular"
5979,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Misc_1_4,Cambridge CUL: T-S Misc.1.4,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Cambridge%20CUL%3A%20T-S%20Misc.1.4&searchType=METADATA&ftsMethod=0&searchName=regular"
5980,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_Misc_34_18,Cambridge CUL: T-S Misc.34.18,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Cambridge%20CUL%3A%20T-S%20Misc.34.18&searchType=METADATA&ftsMethod=0&searchName=regular"
5981,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_131_29,T-S NS 131.29,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20131.29&searchType=METADATA&ftsMethod=0&searchName=regular"
5982,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_171_53,T-S NS 171.53,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20171.53&searchType=METADATA&ftsMethod=0&searchName=regular"
5983,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_190_111,T-S NS 190.111,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20190.111&searchType=METADATA&ftsMethod=0&searchName=regular"
5984,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_224_105,T-S NS 224.105,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20224.105&searchType=METADATA&ftsMethod=0&searchName=regular"
5985,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_224_143,T-S NS 224.143,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20224.143&searchType=METADATA&ftsMethod=0&searchName=regular"
5986,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_236_73,T-S NS 236.73,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20236.73&searchType=METADATA&ftsMethod=0&searchName=regular"
5987,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_238_56,T-S NS 238.56,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20238.56&searchType=METADATA&ftsMethod=0&searchName=regular"
5988,1,"open+verified on KTIV, ~99% download success",Cambridge_CUL_T_S_NS_312_37,T-S NS 312.37,Cambridge_CUL,Taylor-Schechter,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,T-S%20NS%20312.37&searchType=METADATA&ftsMethod=0&searchName=regular"
